LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),LOCATION Latitude : ,LOCATION Longitude : ,YYYY-MO-DD HH-MI-SS_SSS,Annotation,,
0.3984,-0.1275,0.4478,49.277264,7.033312,2019-05-29 13:03:36:134,,,
0.3814,-0.2301,0.0164,49.277264,7.033312,2019-05-29 13:03:36:235,,,
0.3159,-0.8799,-0.3066,49.277264,7.033312,2019-05-29 13:03:36:333,,,
-0.1031,-1.1899,-0.5176,49.277264,7.033312,2019-05-29 13:03:36:434,,,
-7.00E-04,-0.9752,0.154,49.277264,7.033312,2019-05-29 13:03:36:534,,,
0.2728,-0.7321,0.7574,49.277264,7.033312,2019-05-29 13:03:36:634,,,
0.1496,-0.1851,0.0906,49.277264,7.033312,2019-05-29 13:03:36:734,,,
0.0281,-0.5934,-0.6039,49.277264,7.033312,2019-05-29 13:03:36:834,,,
0.008,-0.3076,0.4632,49.277264,7.033312,2019-05-29 13:03:36:934,,,
-0.3032,0.1563,1.1902,49.277264,7.033312,2019-05-29 13:03:37:034,,,
-0.829,-0.7699,0.7732,49.277264,7.033312,2019-05-29 13:03:37:135,,,
-0.2905,-0.6232,-0.039,49.277264,7.033312,2019-05-29 13:03:37:235,,,
0.1753,-1.4098,-0.0669,49.277264,7.033312,2019-05-29 13:03:37:334,,,
0.0519,-1.0972,-0.6727,49.277264,7.033312,2019-05-29 13:03:37:434,,,
0.7364,-1.2423,0.0957,49.277264,7.033312,2019-05-29 13:03:37:533,,,
0.789,-1.168,0.3958,49.277264,7.033312,2019-05-29 13:03:37:634,,,
0.4757,-0.9498,0.8591,49.277264,7.033312,2019-05-29 13:03:37:734,,,
0.0674,-0.7769,1.0538,49.277264,7.033312,2019-05-29 13:03:37:834,,,
-0.3952,-0.8357,0.2069,49.277264,7.033312,2019-05-29 13:03:37:933,,,
-0.3543,-0.2615,-0.2523,49.277264,7.033312,2019-05-29 13:03:38:034,,,
0.0945,0.237,-0.1277,49.277264,7.033312,2019-05-29 13:03:38:134,,,
-0.3779,-0.9162,0.1171,49.277264,7.033312,2019-05-29 13:03:38:233,,,
-1.2976,0.133,-0.301,49.277264,7.033312,2019-05-29 13:03:38:333,,,
-1.0364,-0.7639,-1.00E-04,49.277264,7.033312,2019-05-29 13:03:38:434,,,
-1.2331,-0.4401,0,49.277264,7.033312,2019-05-29 13:03:38:533,,,
-1.3286,-0.2144,0.6618,49.277264,7.033312,2019-05-29 13:03:38:634,,,
0.3262,-0.177,0.1476,49.27726,7.033319,2019-05-29 13:34:39:933,0,,
0.6191,0.1108,-0.2132,49.27726,7.033319,2019-05-29 13:34:40:031,,,
0.6228,0.4429,-0.4829,49.27726,7.033319,2019-05-29 13:34:40:131,,,
0.2369,0.4287,-0.198,49.27726,7.033319,2019-05-29 13:34:40:232,,,
0.218,0.3355,-0.3802,49.27726,7.033319,2019-05-29 13:34:40:331,,,
0.3367,0.5467,0.0822,49.27726,7.033319,2019-05-29 13:34:40:433,,,
0.9541,0.4343,0.7147,49.27726,7.033319,2019-05-29 13:34:40:532,,,
0.457,-0.0558,0.4445,49.27726,7.033319,2019-05-29 13:34:40:631,,,
0.206,-0.2883,0.1445,49.27726,7.033319,2019-05-29 13:34:40:731,,,
-0.0553,-0.5152,-0.1679,49.27726,7.033319,2019-05-29 13:34:40:831,,,
-0.6601,-1.1124,-0.2387,49.27726,7.033319,2019-05-29 13:34:40:934,,,
-1.0911,-0.1716,-0.3897,49.27726,7.033319,2019-05-29 13:34:41:032,,,
-0.4854,0.2615,0.1185,49.27726,7.033319,2019-05-29 13:34:41:131,,,
-0.2806,0.0439,-0.0984,49.27726,7.033319,2019-05-29 13:34:41:231,,,
-0.0032,0.3895,0.0769,49.27726,7.033319,2019-05-29 13:34:41:332,,,
-0.1373,0.7333,0.356,49.27726,7.033319,2019-05-29 13:34:41:431,,,
-0.3966,0.9156,1.4877,49.27726,7.033319,2019-05-29 13:34:41:532,,,
-0.4047,0.3104,0.9704,49.27726,7.033319,2019-05-29 13:34:41:631,,,
-1.6334,-0.1086,-0.444,49.27726,7.033319,2019-05-29 13:34:41:731,,,
-0.0183,-0.6719,-1.6542,49.27726,7.033319,2019-05-29 13:34:41:831,,,
0.5143,-2.2756,-0.2439,49.27726,7.033319,2019-05-29 13:34:41:932,,,
-0.1317,-0.0721,-0.1932,49.27726,7.033319,2019-05-29 13:34:42:032,,,
0.4637,0.289,-0.0587,49.27726,7.033319,2019-05-29 13:34:42:131,,,
-0.0907,-0.5521,-0.1714,49.27726,7.033319,2019-05-29 13:34:42:232,,,
0.6692,-0.0325,-0.6079,49.27726,7.033319,2019-05-29 13:34:42:331,,,
1.0238,0.4044,-0.9202,49.27726,7.033319,2019-05-29 13:34:42:431,,,
1.1113,0.2918,0.3678,49.27726,7.033319,2019-05-29 13:34:42:535,,,
0.7191,0.4578,0.5542,49.27726,7.033319,2019-05-29 13:34:42:632,,,
0.2237,-0.0541,0.2,49.27726,7.033319,2019-05-29 13:34:42:731,,,
-0.0233,-0.8131,0.0644,49.27726,7.033319,2019-05-29 13:34:42:832,,,
-0.7426,-1.0284,0.0368,49.27726,7.033319,2019-05-29 13:34:42:932,,,
-1.341,-0.4868,0.1345,49.27726,7.033319,2019-05-29 13:34:43:031,,,
-0.6742,0.0333,0.3831,49.27726,7.033319,2019-05-29 13:34:43:132,,,
-0.7233,-0.1405,0.348,49.27726,7.033319,2019-05-29 13:34:43:232,,,
0.2363,0.3716,-0.8706,49.27726,7.033319,2019-05-29 13:34:43:332,,,
-1.1328,0.3773,0.1278,49.27726,7.033319,2019-05-29 13:34:43:432,,,
-0.997,0.6077,-0.105,49.27726,7.033319,2019-05-29 13:34:43:532,,,
-0.5149,0.8955,1.0236,49.27726,7.033319,2019-05-29 13:34:43:632,,,
-0.466,0.3584,0.6303,49.27726,7.033319,2019-05-29 13:34:43:732,,,
-0.6808,-0.4132,0.1883,49.27726,7.033319,2019-05-29 13:34:43:831,,,
0.481,-0.6463,-1.163,49.27726,7.033319,2019-05-29 13:34:43:932,,,
1.2248,-0.8163,-0.0135,49.27726,7.033319,2019-05-29 13:34:44:032,,,
0.8377,-0.2493,0.1446,49.27726,7.033319,2019-05-29 13:34:44:131,,,
-0.5658,-0.4783,0.2736,49.27726,7.033319,2019-05-29 13:34:44:231,,,
-0.3101,-0.4128,-0.2191,49.27726,7.033319,2019-05-29 13:34:44:332,,,
0.4919,0.3221,0.1676,49.27726,7.033319,2019-05-29 13:34:44:432,,,
1.6438,0.1954,0.2415,49.27726,7.033319,2019-05-29 13:34:44:532,,,
0.9566,0.2468,0.4386,49.27726,7.033319,2019-05-29 13:34:44:631,,,
0.6381,0.3506,0.3843,49.27726,7.033319,2019-05-29 13:34:44:732,,,
0.7607,-0.5596,-0.4926,49.27726,7.033319,2019-05-29 13:34:44:832,,,
0.8353,-0.7329,-0.5549,49.27726,7.033319,2019-05-29 13:34:44:932,,,
-1.3906,-0.7888,-0.3147,49.27726,7.033319,2019-05-29 13:34:45:032,,,
-1.3439,-0.0756,-0.2459,49.27726,7.033319,2019-05-29 13:34:45:132,,,
-0.5965,0.334,1.0817,49.27726,7.033319,2019-05-29 13:34:45:231,,,
-0.1577,-0.0706,0.6688,49.27726,7.033319,2019-05-29 13:34:45:331,,,
0.4326,-0.0179,-0.3631,49.27726,7.033319,2019-05-29 13:34:45:432,,,
-0.3544,0.5362,-0.2516,49.27726,7.033319,2019-05-29 13:34:45:531,,,
-0.3535,0.5079,-0.1686,49.27726,7.033319,2019-05-29 13:34:45:632,,,
-0.3389,0.4316,0.6195,49.27726,7.033319,2019-05-29 13:34:45:732,,,
-0.0413,0.4992,0.776,49.27726,7.033319,2019-05-29 13:34:45:832,,,
-1.2456,-0.6212,0.9124,49.27726,7.033319,2019-05-29 13:34:45:932,,,
-1.0726,-0.7364,0.2214,49.27726,7.033319,2019-05-29 13:34:46:032,,,
0.0317,-1.071,-0.9384,49.27726,7.033319,2019-05-29 13:34:46:131,,,
1.2351,-0.3925,-0.0807,49.27726,7.033319,2019-05-29 13:34:46:232,,,
-0.4948,-0.214,1.546,49.27726,7.033319,2019-05-29 13:34:46:332,,,
0.1684,0.1726,-1.2688,49.27726,7.033319,2019-05-29 13:34:46:432,,,
0.6605,0.1284,-0.8937,49.27726,7.033319,2019-05-29 13:34:46:532,,,
0.5963,-0.2667,0.4866,49.27726,7.033319,2019-05-29 13:34:46:632,,,
0.915,0.1241,0.0387,49.27726,7.033319,2019-05-29 13:34:46:732,,,
0.8957,0.1612,-0.7887,49.27726,7.033319,2019-05-29 13:34:46:831,,,
0.0762,-0.1342,2.3762,49.27726,7.033319,2019-05-29 13:34:46:932,,,
1.116,-0.0324,-0.1903,49.27726,7.033319,2019-05-29 13:34:47:032,,,
-0.5827,-0.2485,0.8571,49.27726,7.033319,2019-05-29 13:34:47:131,,,
-0.3693,-0.7697,0.4357,49.27726,7.033319,2019-05-29 13:34:47:232,,,
0.0858,-0.7286,-0.3119,49.27726,7.033319,2019-05-29 13:34:47:331,,,
-0.0488,-0.6631,0.7099,49.27726,7.033319,2019-05-29 13:34:47:432,,,
0.0395,-0.7263,-0.2612,49.27726,7.033319,2019-05-29 13:34:47:532,,,
0.2493,-0.6007,0.5779,49.27726,7.033319,2019-05-29 13:34:47:632,,,
-0.3161,-0.486,0.555,49.27726,7.033319,2019-05-29 13:34:47:732,,,
-1.1426,-1.1127,1.0561,49.27726,7.033319,2019-05-29 13:34:47:832,,,
-0.5955,-0.5409,0.0377,49.27726,7.033319,2019-05-29 13:34:47:931,,,
0.2491,-0.204,0.1959,49.27726,7.033319,2019-05-29 13:34:48:032,,,
0.3307,0.001,0.8492,49.27726,7.033319,2019-05-29 13:34:48:132,,,
-0.3075,0.5677,0.2775,49.27726,7.033319,2019-05-29 13:34:48:232,,,
-0.123,0.2915,0.4996,49.27726,7.033319,2019-05-29 13:34:48:331,,,
0.0133,-0.0104,0.2682,49.27726,7.033319,2019-05-29 13:34:48:434,,,
0.0102,-0.2136,-0.5805,49.27726,7.033319,2019-05-29 13:34:48:532,,,
0.621,0.1053,-0.5335,49.27726,7.033319,2019-05-29 13:34:48:631,,,
0.6529,0.1648,-0.2518,49.27726,7.033319,2019-05-29 13:34:48:733,,,
0.7284,-0.2011,0.3011,49.27726,7.033319,2019-05-29 13:34:48:832,,,
-0.6069,-0.2199,0.2123,49.27726,7.033319,2019-05-29 13:34:48:932,,,
-1.5531,-0.3954,0.6373,49.27726,7.033319,2019-05-29 13:34:49:031,,,
-1.5026,-0.1902,0.1476,49.27726,7.033319,2019-05-29 13:34:49:131,,,
-0.9979,-0.3095,0.1676,49.27726,7.033319,2019-05-29 13:34:49:232,,,
-0.5696,-0.2347,-0.0376,49.27726,7.033319,2019-05-29 13:34:49:332,,,
-0.7265,0.0248,0.0289,49.27726,7.033319,2019-05-29 13:34:49:431,,,
-0.2163,0.2591,0.2582,49.27726,7.033319,2019-05-29 13:34:49:531,,,
-0.7918,0.2647,0.0831,49.27726,7.033319,2019-05-29 13:34:49:632,,,
-1.1635,0.7511,-0.2471,49.27726,7.033319,2019-05-29 13:34:49:732,,,
-0.9039,1.1358,0.4682,49.27726,7.033319,2019-05-29 13:34:49:831,,,
